timestamp,currency,snapshot_file,snapshot_timestamp_ms
2026-01-12T09:25:30.432384+00:00,ETH,deribit_options_snapshot_20260112T092530Z.csv,1768209930432
2026-01-12T15:35:07.550376+00:00,BTC,deribit_options_snapshot_20260112T153507Z.csv,1768232107550
2026-01-12T15:35:07.550376+00:00,ETH,deribit_options_snapshot_20260112T153507Z.csv,1768232107550
2026-01-12T21:21:32.715464+00:00,BTC,deribit_options_snapshot_20260112T212132Z.csv,1768252892715
2026-01-12T21:21:32.715464+00:00,ETH,deribit_options_snapshot_20260112T212132Z.csv,1768252892715
2026-01-13T03:56:33.016331+00:00,BTC,deribit_options_snapshot_20260113T035633Z.csv,1768276593016
2026-01-13T03:56:33.016331+00:00,ETH,deribit_options_snapshot_20260113T035633Z.csv,1768276593016
2026-01-13T09:21:45.558926+00:00,BTC,deribit_options_snapshot_20260113T092145Z.csv,1768296105558
2026-01-13T09:21:45.558926+00:00,ETH,deribit_options_snapshot_20260113T092145Z.csv,1768296105558
2026-01-13T15:35:37.348240+00:00,BTC,deribit_options_snapshot_20260113T153537Z.csv,1768318537348
2026-01-13T15:35:37.348240+00:00,ETH,deribit_options_snapshot_20260113T153537Z.csv,1768318537348
2026-01-13T21:21:35.366491+00:00,BTC,deribit_options_snapshot_20260113T212135Z.csv,1768339295366
2026-01-13T21:21:35.366491+00:00,ETH,deribit_options_snapshot_20260113T212135Z.csv,1768339295366
2026-01-14T04:03:25.762731+00:00,BTC,deribit_options_snapshot_20260114T040325Z.csv,1768363405762
2026-01-14T04:03:25.762731+00:00,ETH,deribit_options_snapshot_20260114T040325Z.csv,1768363405762
2026-01-14T09:22:33.211391+00:00,BTC,deribit_options_snapshot_20260114T092233Z.csv,1768382553211
2026-01-14T09:22:33.211391+00:00,ETH,deribit_options_snapshot_20260114T092233Z.csv,1768382553211
2026-01-14T15:34:05.802647+00:00,BTC,deribit_options_snapshot_20260114T153405Z.csv,1768404845802
2026-01-14T15:34:05.802647+00:00,ETH,deribit_options_snapshot_20260114T153405Z.csv,1768404845802
2026-01-14T21:22:07.934449+00:00,BTC,deribit_options_snapshot_20260114T212207Z.csv,1768425727934
2026-01-14T21:22:07.934449+00:00,ETH,deribit_options_snapshot_20260114T212207Z.csv,1768425727934
2026-01-15T03:58:50.660247+00:00,BTC,deribit_options_snapshot_20260115T035850Z.csv,1768449530660
2026-01-15T03:58:50.660247+00:00,ETH,deribit_options_snapshot_20260115T035850Z.csv,1768449530660
2026-01-15T09:21:30.027641+00:00,BTC,deribit_options_snapshot_20260115T092130Z.csv,1768468890027
2026-01-15T09:21:30.027641+00:00,ETH,deribit_options_snapshot_20260115T092130Z.csv,1768468890027
2026-01-15T15:34:52.226709+00:00,BTC,deribit_options_snapshot_20260115T153452Z.csv,1768491292226
2026-01-15T15:34:52.226709+00:00,ETH,deribit_options_snapshot_20260115T153452Z.csv,1768491292226
2026-01-15T21:21:56.012012+00:00,BTC,deribit_options_snapshot_20260115T212156Z.csv,1768512116012
2026-01-15T21:21:56.012012+00:00,ETH,deribit_options_snapshot_20260115T212156Z.csv,1768512116012
2026-01-16T03:56:55.936591+00:00,BTC,deribit_options_snapshot_20260116T035655Z.csv,1768535815936
2026-01-16T03:56:55.936591+00:00,ETH,deribit_options_snapshot_20260116T035655Z.csv,1768535815936
2026-01-16T09:20:00.431937+00:00,BTC,deribit_options_snapshot_20260116T092000Z.csv,1768555200431
2026-01-16T09:20:00.431937+00:00,ETH,deribit_options_snapshot_20260116T092000Z.csv,1768555200431
2026-01-16T15:33:25.829656+00:00,BTC,deribit_options_snapshot_20260116T153325Z.csv,1768577605829
2026-01-16T15:33:25.829656+00:00,ETH,deribit_options_snapshot_20260116T153325Z.csv,1768577605829
2026-01-16T21:21:18.061649+00:00,BTC,deribit_options_snapshot_20260116T212118Z.csv,1768598478061
2026-01-16T21:21:18.061649+00:00,ETH,deribit_options_snapshot_20260116T212118Z.csv,1768598478061
2026-01-17T03:48:52.149432+00:00,BTC,deribit_options_snapshot_20260117T034852Z.csv,1768621732149
2026-01-17T03:48:52.149432+00:00,ETH,deribit_options_snapshot_20260117T034852Z.csv,1768621732149
2026-01-17T09:14:01.962297+00:00,BTC,deribit_options_snapshot_20260117T091401Z.csv,1768641241962
2026-01-17T09:14:01.962297+00:00,ETH,deribit_options_snapshot_20260117T091401Z.csv,1768641241962
2026-01-17T15:27:56.264815+00:00,BTC,deribit_options_snapshot_20260117T152756Z.csv,1768663676264
2026-01-17T15:27:56.264815+00:00,ETH,deribit_options_snapshot_20260117T152756Z.csv,1768663676264
2026-01-17T21:18:17.772314+00:00,BTC,deribit_options_snapshot_20260117T211817Z.csv,1768684697772
2026-01-17T21:18:17.772314+00:00,ETH,deribit_options_snapshot_20260117T211817Z.csv,1768684697772
2026-01-18T04:00:51.322128+00:00,BTC,deribit_options_snapshot_20260118T040051Z.csv,1768708851322
2026-01-18T04:00:51.322128+00:00,ETH,deribit_options_snapshot_20260118T040051Z.csv,1768708851322
2026-01-18T09:14:30.776440+00:00,BTC,deribit_options_snapshot_20260118T091430Z.csv,1768727670776
2026-01-18T09:14:30.776440+00:00,ETH,deribit_options_snapshot_20260118T091430Z.csv,1768727670776
2026-01-18T15:27:35.198854+00:00,BTC,deribit_options_snapshot_20260118T152735Z.csv,1768750055198
