snapshot_file,snapshot_timestamp_ms,obs_datetime,coin,instrument_name,candle_found,candle_tick_ms,candle_open_time_ms,candle_close_time_ms,candle_gap_open_seconds,candle_gap_close_seconds,candle_price_choice,candle_price_timestamp_ms,candle_price_gap_seconds,candle_open,candle_high,candle_low,candle_close,candle_volume,candle_cost,accepted_under_max_gap,candle_resolution,candle_price_used,perp_futures_mark_price,perp_futures_best_bid,perp_futures_best_ask,data_source
deribit_options_snapshot_20260124T152827Z.csv,1769268507420,2026-01-24T15:28:27.420528+00:00,ETH,ETH-PERPETUAL,True,1769268480000,1769268480000,1769268540000,27.42,32.58,open,1769268480000,27.42,2960.0,2960.25,2959.55,2960.25,41.032976,121441.0,True,1,2960.0,2960.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260124T211821Z.csv,1769289501044,2026-01-24T21:18:21.044844+00:00,BTC,BTC-PERPETUAL,True,1769289480000,1769289480000,1769289540000,21.044,38.956,open,1769289480000,21.044,89186.0,89186.5,89186.0,89186.5,0.55311063,49330.0,True,1,89186.0,89186.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260124T211821Z.csv,1769289501044,2026-01-24T21:18:21.044844+00:00,ETH,ETH-PERPETUAL,True,1769289480000,1769289480000,1769289540000,21.044,38.956,open,1769289480000,21.044,2948.45,2948.45,2948.45,2948.45,2.226254,6564.0,True,1,2948.45,2948.45,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260125T040912Z.csv,1769314152392,2026-01-25T04:09:12.392721+00:00,BTC,BTC-PERPETUAL,True,1769314140000,1769314140000,1769314200000,12.392,47.608,open,1769314140000,12.392,88881.5,88900.0,88881.5,88900.0,0.4345066,38620.0,True,1,88881.5,88881.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260125T040912Z.csv,1769314152392,2026-01-25T04:09:12.392721+00:00,ETH,ETH-PERPETUAL,True,1769314140000,1769314140000,1769314200000,12.392,47.608,open,1769314140000,12.392,2939.55,2940.3,2939.55,2940.3,6.986205,20539.0,True,1,2939.55,2939.55,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260125T091516Z.csv,1769332516612,2026-01-25T09:15:16.612099+00:00,BTC,BTC-PERPETUAL,True,1769332500000,1769332500000,1769332560000,16.612,43.388,open,1769332500000,16.612,88235.5,88236.0,88227.5,88227.5,1.59835785,141030.0,True,1,88235.5,88235.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260125T091516Z.csv,1769332516612,2026-01-25T09:15:16.612099+00:00,ETH,ETH-PERPETUAL,True,1769332500000,1769332500000,1769332560000,16.612,43.388,open,1769332500000,16.612,2928.35,2928.35,2928.0,2928.0,105.354568,308515.0,True,1,2928.35,2928.35,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260125T152900Z.csv,1769354940301,2026-01-25T15:29:00.301081+00:00,BTC,BTC-PERPETUAL,True,1769354940000,1769354940000,1769355000000,0.301,59.699,open,1769354940000,0.301,88646.5,88646.5,88646.5,88646.5,0.01195761,1060.0,True,1,88646.5,88646.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260125T152900Z.csv,1769354940301,2026-01-25T15:29:00.301081+00:00,ETH,ETH-PERPETUAL,True,1769354940000,1769354940000,1769355000000,0.301,59.699,open,1769354940000,0.301,2930.4,2931.0,2930.4,2931.0,1.101211,3227.0,True,1,2930.4,2930.4,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260125T211933Z.csv,1769375973016,2026-01-25T21:19:33.016038+00:00,BTC,BTC-PERPETUAL,True,1769375940000,1769375940000,1769376000000,33.016,26.984,close,1769376000000,26.984,86872.5,86899.5,86866.5,86866.5,1.06876692,92870.0,True,1,86866.5,86866.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260125T211933Z.csv,1769375973016,2026-01-25T21:19:33.016038+00:00,ETH,ETH-PERPETUAL,True,1769375940000,1769375940000,1769376000000,33.016,26.984,close,1769376000000,26.984,2818.1,2820.25,2817.15,2818.4,19.002043,53554.0,True,1,2818.4,2818.4,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260126T041138Z.csv,1769400698951,2026-01-26T04:11:38.951660+00:00,BTC,BTC-PERPETUAL,True,1769400660000,1769400660000,1769400720000,38.951,21.049,close,1769400720000,21.049,87376.0,87395.5,87376.0,87395.5,0.06489084,5670.0,True,1,87395.5,87395.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260126T041138Z.csv,1769400698951,2026-01-26T04:11:38.951660+00:00,ETH,ETH-PERPETUAL,True,1769400660000,1769400660000,1769400720000,38.951,21.049,close,1769400720000,21.049,2854.4,2855.05,2853.7,2855.05,1.702701,4860.0,True,1,2855.05,2855.05,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260126T092755Z.csv,1769419675471,2026-01-26T09:27:55.471393+00:00,BTC,BTC-PERPETUAL,True,1769419620000,1769419620000,1769419680000,55.471,4.529,close,1769419680000,4.529,87658.0,87727.0,87658.0,87727.0,10.58783783,928710.0,True,1,87727.0,87727.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260126T092755Z.csv,1769419675471,2026-01-26T09:27:55.471393+00:00,ETH,ETH-PERPETUAL,True,1769419620000,1769419620000,1769419680000,55.471,4.529,close,1769419680000,4.529,2885.1,2886.6,2885.1,2886.05,46.123102,133100.0,True,1,2886.05,2886.05,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260126T153746Z.csv,1769441866290,2026-01-26T15:37:46.290558+00:00,BTC,BTC-PERPETUAL,True,1769441820000,1769441820000,1769441880000,46.29,13.71,close,1769441880000,13.71,88245.0,88307.5,88208.0,88222.5,2.89380545,255390.0,True,1,88222.5,88222.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260126T153746Z.csv,1769441866290,2026-01-26T15:37:46.290558+00:00,ETH,ETH-PERPETUAL,True,1769441820000,1769441820000,1769441880000,46.29,13.71,close,1769441880000,13.71,2912.75,2914.55,2910.75,2911.0,23.275525,67803.0,True,1,2911.0,2911.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260126T212449Z.csv,1769462689084,2026-01-26T21:24:49.084196+00:00,BTC,BTC-PERPETUAL,True,1769462640000,1769462640000,1769462700000,49.084,10.916,close,1769462700000,10.916,87743.0,87785.0,87743.0,87785.0,7.2206448,633710.0,True,1,87785.0,87785.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260126T212449Z.csv,1769462689084,2026-01-26T21:24:49.084196+00:00,ETH,ETH-PERPETUAL,True,1769462640000,1769462640000,1769462700000,49.084,10.916,close,1769462700000,10.916,2902.6,2904.7,2900.0,2904.25,352.086651,1021817.0,True,1,2904.25,2904.25,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260127T040234Z.csv,1769486554102,2026-01-27T04:02:34.102729+00:00,BTC,BTC-PERPETUAL,True,1769486520000,1769486520000,1769486580000,34.102,25.898,close,1769486580000,25.898,88672.0,88713.5,88672.0,88678.5,5.61639422,498200.0,True,1,88678.5,88678.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260127T040234Z.csv,1769486554102,2026-01-27T04:02:34.102729+00:00,ETH,ETH-PERPETUAL,True,1769486520000,1769486520000,1769486580000,34.102,25.898,close,1769486580000,25.898,2937.5,2938.4,2936.25,2936.6,6.808045,19996.0,True,1,2936.6,2936.6,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260127T092615Z.csv,1769505975902,2026-01-27T09:26:15.902573+00:00,BTC,BTC-PERPETUAL,True,1769505960000,1769505960000,1769506020000,15.902,44.098,open,1769505960000,15.902,87933.0,87933.5,87933.0,87933.0,0.23643,20790.0,True,1,87933.0,87933.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260127T092615Z.csv,1769505975902,2026-01-27T09:26:15.902573+00:00,ETH,ETH-PERPETUAL,True,1769505960000,1769505960000,1769506020000,15.902,44.098,open,1769505960000,15.902,2911.2,2911.2,2911.2,2911.2,0.573303,1669.0,True,1,2911.2,2911.2,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260127T153803Z.csv,1769528283655,2026-01-27T15:38:03.655560+00:00,BTC,BTC-PERPETUAL,True,1769528280000,1769528280000,1769528340000,3.655,56.345,open,1769528280000,3.655,87691.5,87738.0,87640.0,87737.5,4.11700962,360960.0,True,1,87691.5,87691.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260127T153803Z.csv,1769528283655,2026-01-27T15:38:03.655560+00:00,ETH,ETH-PERPETUAL,True,1769528280000,1769528280000,1769528340000,3.655,56.345,open,1769528280000,3.655,2918.5,2918.55,2916.8,2918.3,45.121174,131645.0,True,1,2918.5,2918.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260127T211842Z.csv,1769548722560,2026-01-27T21:18:42.560252+00:00,BTC,BTC-PERPETUAL,True,1769548680000,1769548680000,1769548740000,42.56,17.44,close,1769548740000,17.44,89251.0,89266.5,89245.0,89245.0,3.05356377,272530.0,True,1,89245.0,89245.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260127T211842Z.csv,1769548722560,2026-01-27T21:18:42.560252+00:00,ETH,ETH-PERPETUAL,True,1769548680000,1769548680000,1769548740000,42.56,17.44,close,1769548740000,17.44,3017.75,3018.0,3016.75,3016.8,66.479922,200626.0,True,1,3016.8,3016.8,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260128T040047Z.csv,1769572847979,2026-01-28T04:00:47.979950+00:00,BTC,BTC-PERPETUAL,True,1769572800000,1769572800000,1769572860000,47.979,12.021,close,1769572860000,12.021,89042.5,89053.5,89015.5,89045.0,2.08523004,185670.0,True,1,89045.0,89045.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260128T040047Z.csv,1769572847979,2026-01-28T04:00:47.979950+00:00,ETH,ETH-PERPETUAL,True,1769572800000,1769572800000,1769572860000,47.979,12.021,close,1769572860000,12.021,3002.0,3002.9,3001.0,3002.2,8.77279,26337.0,True,1,3002.2,3002.2,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260128T092752Z.csv,1769592472899,2026-01-28T09:27:52.899983+00:00,BTC,BTC-PERPETUAL,True,1769592420000,1769592420000,1769592480000,52.899,7.101,close,1769592480000,7.101,88879.0,88902.5,88878.5,88902.5,4.81286694,427780.0,True,1,88902.5,88902.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260128T092752Z.csv,1769592472899,2026-01-28T09:27:52.899983+00:00,ETH,ETH-PERPETUAL,True,1769592420000,1769592420000,1769592480000,52.899,7.101,close,1769592480000,7.101,2989.5,2991.0,2989.5,2990.5,4.372776,13077.0,True,1,2990.5,2990.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260128T154150Z.csv,1769614910466,2026-01-28T15:41:50.466669+00:00,BTC,BTC-PERPETUAL,True,1769614860000,1769614860000,1769614920000,50.466,9.534,close,1769614920000,9.534,89328.5,89334.5,89318.0,89334.5,0.6209139,55460.0,True,1,89334.5,89334.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260128T154150Z.csv,1769614910466,2026-01-28T15:41:50.466669+00:00,ETH,ETH-PERPETUAL,True,1769614860000,1769614860000,1769614920000,50.466,9.534,close,1769614920000,9.534,3002.5,3002.95,3001.0,3002.95,44.548459,133731.0,True,1,3002.95,3002.95,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260128T212943Z.csv,1769635783953,2026-01-28T21:29:43.953211+00:00,BTC,BTC-PERPETUAL,True,1769635740000,1769635740000,1769635800000,43.953,16.047,close,1769635800000,16.047,89032.0,89057.0,89032.0,89057.0,0.69332054,61730.0,True,1,89057.0,89057.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260128T212943Z.csv,1769635783953,2026-01-28T21:29:43.953211+00:00,ETH,ETH-PERPETUAL,True,1769635740000,1769635740000,1769635800000,43.953,16.047,close,1769635800000,16.047,3010.75,3011.7,3010.75,3011.7,0.635658,1914.0,True,1,3011.7,3011.7,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260129T042227Z.csv,1769660547228,2026-01-29T04:22:27.228973+00:00,BTC,BTC-PERPETUAL,True,1769660520000,1769660520000,1769660580000,27.228,32.772,open,1769660520000,27.228,87866.5,87866.5,87783.5,87797.0,8.28501499,727550.0,True,1,87866.5,87866.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260129T042227Z.csv,1769660547228,2026-01-29T04:22:27.228973+00:00,ETH,ETH-PERPETUAL,True,1769660520000,1769660520000,1769660580000,27.228,32.772,open,1769660520000,27.228,2944.7,2944.7,2936.95,2938.2,457.609454,1345304.0,True,1,2944.7,2944.7,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260129T093452Z.csv,1769679292091,2026-01-29T09:34:52.091609+00:00,BTC,BTC-PERPETUAL,True,1769679240000,1769679240000,1769679300000,52.091,7.909,close,1769679300000,7.909,87850.5,87896.0,87850.5,87880.0,9.4418425,829590.0,True,1,87880.0,87880.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260129T093452Z.csv,1769679292091,2026-01-29T09:34:52.091609+00:00,ETH,ETH-PERPETUAL,True,1769679240000,1769679240000,1769679300000,52.091,7.909,close,1769679300000,7.909,2944.25,2944.65,2943.55,2944.45,1.693671,4986.0,True,1,2944.45,2944.45,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260129T154542Z.csv,1769701542315,2026-01-29T15:45:42.315004+00:00,BTC,BTC-PERPETUAL,True,1769701500000,1769701500000,1769701560000,42.315,17.685,close,1769701560000,17.685,84499.5,84551.0,84450.0,84551.0,20.5936544,1740340.0,True,1,84551.0,84551.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260129T154542Z.csv,1769701542315,2026-01-29T15:45:42.315004+00:00,ETH,ETH-PERPETUAL,True,1769701500000,1769701500000,1769701560000,42.315,17.685,close,1769701560000,17.685,2797.5,2802.7,2797.5,2802.45,158.534044,444061.0,True,1,2802.45,2802.45,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260129T212744Z.csv,1769722064495,2026-01-29T21:27:44.495072+00:00,BTC,BTC-PERPETUAL,True,1769722020000,1769722020000,1769722080000,44.495,15.505,close,1769722080000,15.505,84174.5,84253.5,84174.5,84242.5,5.84019327,491810.0,True,1,84242.5,84242.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260129T212744Z.csv,1769722064495,2026-01-29T21:27:44.495072+00:00,ETH,ETH-PERPETUAL,True,1769722020000,1769722020000,1769722080000,44.495,15.505,close,1769722080000,15.505,2808.5,2810.75,2808.5,2810.55,0.715517,2010.0,True,1,2810.55,2810.55,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260130T042515Z.csv,1769747115531,2026-01-30T04:25:15.531747+00:00,BTC,BTC-PERPETUAL,True,1769747100000,1769747100000,1769747160000,15.531,44.469,open,1769747100000,15.531,83025.0,83025.0,82888.0,82900.0,11.15368789,925140.0,True,1,83025.0,83025.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260130T042515Z.csv,1769747115531,2026-01-30T04:25:15.531747+00:00,ETH,ETH-PERPETUAL,True,1769747100000,1769747100000,1769747160000,15.531,44.469,open,1769747100000,15.531,2760.75,2763.15,2758.6,2758.6,63.693215,175828.0,True,1,2760.75,2760.75,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260130T093122Z.csv,1769765482332,2026-01-30T09:31:22.332455+00:00,BTC,BTC-PERPETUAL,True,1769765460000,1769765460000,1769765520000,22.332,37.668,open,1769765460000,22.332,82315.0,82382.0,82291.5,82303.5,3.20982699,264290.0,True,1,82315.0,82315.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260130T093122Z.csv,1769765482332,2026-01-30T09:31:22.332455+00:00,ETH,ETH-PERPETUAL,True,1769765460000,1769765460000,1769765520000,22.332,37.668,open,1769765460000,22.332,2723.95,2726.2,2722.15,2722.15,116.268691,316760.0,True,1,2723.95,2723.95,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260130T154506Z.csv,1769787906225,2026-01-30T15:45:06.225856+00:00,BTC,BTC-PERPETUAL,True,1769787900000,1769787900000,1769787960000,6.225,53.775,open,1769787900000,6.225,83151.0,83151.0,83052.0,83055.5,3.59742834,298960.0,True,1,83151.0,83151.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260130T154506Z.csv,1769787906225,2026-01-30T15:45:06.225856+00:00,ETH,ETH-PERPETUAL,True,1769787900000,1769787900000,1769787960000,6.225,53.775,open,1769787900000,6.225,2734.1,2734.1,2729.1,2730.4,16.271292,44449.0,True,1,2734.1,2734.1,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260130T212831Z.csv,1769808511736,2026-01-30T21:28:31.736782+00:00,BTC,BTC-PERPETUAL,True,1769808480000,1769808480000,1769808540000,31.736,28.264,close,1769808540000,28.264,84199.0,84256.5,84183.5,84183.5,6.44338482,542600.0,True,1,84183.5,84183.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260130T212831Z.csv,1769808511736,2026-01-30T21:28:31.736782+00:00,ETH,ETH-PERPETUAL,True,1769808480000,1769808480000,1769808540000,31.736,28.264,close,1769808540000,28.264,2696.8,2698.4,2695.55,2696.35,6.350824,17132.0,True,1,2696.35,2696.35,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260131T042050Z.csv,1769833250155,2026-01-31T04:20:50.155225+00:00,BTC,BTC-PERPETUAL,True,1769833200000,1769833200000,1769833260000,50.155,9.845,close,1769833260000,9.845,83940.5,83940.5,83891.0,83901.5,8.35180643,700790.0,True,1,83901.5,83901.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260131T042050Z.csv,1769833250155,2026-01-31T04:20:50.155225+00:00,ETH,ETH-PERPETUAL,True,1769833200000,1769833200000,1769833260000,50.155,9.845,close,1769833260000,9.845,2695.15,2696.0,2693.8,2694.3,2.299413,6197.0,True,1,2694.3,2694.3,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260131T092102Z.csv,1769851262043,2026-01-31T09:21:02.043404+00:00,BTC,BTC-PERPETUAL,True,1769851260000,1769851260000,1769851320000,2.043,57.957,open,1769851260000,2.043,82953.5,82953.5,82901.5,82943.5,5.05524495,419180.0,True,1,82953.5,82953.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260131T092102Z.csv,1769851262043,2026-01-31T09:21:02.043404+00:00,ETH,ETH-PERPETUAL,True,1769851260000,1769851260000,1769851320000,2.043,57.957,open,1769851260000,2.043,2637.8,2638.15,2632.05,2635.45,93.441079,246264.0,True,1,2637.8,2637.8,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260131T153300Z.csv,1769873580287,2026-01-31T15:33:00.287078+00:00,BTC,BTC-PERPETUAL,True,1769873580000,1769873580000,1769873640000,0.287,59.713,open,1769873580000,0.287,81222.0,81252.0,81220.0,81221.5,15.79846541,1283240.0,True,1,81222.0,81222.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260131T153300Z.csv,1769873580287,2026-01-31T15:33:00.287078+00:00,ETH,ETH-PERPETUAL,True,1769873580000,1769873580000,1769873640000,0.287,59.713,open,1769873580000,0.287,2544.9,2544.9,2541.7,2542.85,31.291068,79578.0,True,1,2544.9,2544.9,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260131T212133Z.csv,1769894493904,2026-01-31T21:21:33.904273+00:00,BTC,BTC-PERPETUAL,True,1769894460000,1769894460000,1769894520000,33.904,26.096,close,1769894520000,26.096,77388.0,77441.0,77297.0,77307.0,5.61356747,434180.0,True,1,77307.0,77307.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260131T212133Z.csv,1769894493904,2026-01-31T21:21:33.904273+00:00,ETH,ETH-PERPETUAL,True,1769894460000,1769894460000,1769894520000,33.904,26.096,close,1769894520000,26.096,2388.0,2390.5,2385.5,2385.75,31.334983,74823.0,True,1,2385.75,2385.75,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260201T045402Z.csv,1769921642172,2026-02-01T04:54:02.172460+00:00,BTC,BTC-PERPETUAL,True,1769921640000,1769921640000,1769921700000,2.172,57.828,open,1769921640000,2.172,78926.0,78938.5,78923.5,78938.5,0.65226563,51480.0,True,1,78926.0,78926.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260201T045402Z.csv,1769921642172,2026-02-01T04:54:02.172460+00:00,ETH,ETH-PERPETUAL,True,1769921640000,1769921640000,1769921700000,2.172,57.828,open,1769921640000,2.172,2449.0,2449.0,2449.0,2449.0,0.0,0.0,True,1,2449.0,2449.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260201T092323Z.csv,1769937803513,2026-02-01T09:23:23.513428+00:00,BTC,BTC-PERPETUAL,True,1769937780000,1769937780000,1769937840000,23.513,36.487,open,1769937780000,23.513,78658.0,78658.0,78596.5,78614.0,6.05077058,475670.0,True,1,78658.0,78658.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260201T092323Z.csv,1769937803513,2026-02-01T09:23:23.513428+00:00,ETH,ETH-PERPETUAL,True,1769937780000,1769937780000,1769937840000,23.513,36.487,open,1769937780000,23.513,2411.65,2411.65,2408.85,2410.7,29.843677,71910.0,True,1,2411.65,2411.65,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260201T153349Z.csv,1769960029434,2026-02-01T15:33:49.434701+00:00,BTC,BTC-PERPETUAL,True,1769959980000,1769959980000,1769960040000,49.434,10.566,close,1769960040000,10.566,76938.5,77059.5,76910.0,76941.5,3.12237764,240380.0,True,1,76941.5,76941.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260201T153349Z.csv,1769960029434,2026-02-01T15:33:49.434701+00:00,ETH,ETH-PERPETUAL,True,1769959980000,1769959980000,1769960040000,49.434,10.566,close,1769960040000,10.566,2299.35,2305.95,2297.3,2297.75,74.44513,171272.0,True,1,2297.75,2297.75,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260201T212330Z.csv,1769981010436,2026-02-01T21:23:30.436067+00:00,BTC,BTC-PERPETUAL,True,1769980980000,1769980980000,1769981040000,30.436,29.564,close,1769981040000,29.564,76695.0,76719.0,76665.0,76675.5,3.65695494,280480.0,True,1,76675.5,76675.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260201T212330Z.csv,1769981010436,2026-02-01T21:23:30.436067+00:00,ETH,ETH-PERPETUAL,True,1769980980000,1769980980000,1769981040000,30.436,29.564,close,1769981040000,29.564,2303.1,2305.25,2302.0,2302.05,27.969171,64419.0,True,1,2302.05,2302.05,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260202T045019Z.csv,1770007819002,2026-02-02T04:50:19.002806+00:00,BTC,BTC-PERPETUAL,True,1770007800000,1770007800000,1770007860000,19.002,40.998,open,1770007800000,19.002,75865.0,75917.5,75850.5,75873.5,2.95400616,224170.0,True,1,75865.0,75865.0,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260202T045019Z.csv,1770007819002,2026-02-02T04:50:19.002806+00:00,ETH,ETH-PERPETUAL,True,1770007800000,1770007800000,1770007860000,19.002,40.998,open,1770007800000,19.002,2246.35,2246.45,2243.55,2243.6,13.816301,31012.0,True,1,2246.35,2246.35,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260202T093900Z.csv,1770025140888,2026-02-02T09:39:00.888145+00:00,BTC,BTC-PERPETUAL,True,1770025140000,1770025140000,1770025200000,0.888,59.112,open,1770025140000,0.888,77419.5,77419.5,77361.5,77400.5,64.0272837,4955110.0,True,1,77419.5,77419.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260202T093900Z.csv,1770025140888,2026-02-02T09:39:00.888145+00:00,ETH,ETH-PERPETUAL,True,1770025140000,1770025140000,1770025200000,0.888,59.112,open,1770025140000,0.888,2289.95,2291.95,2286.05,2286.9,288.132118,659471.0,True,1,2289.95,2289.95,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260202T154514Z.csv,1770047114750,2026-02-02T15:45:14.750072+00:00,BTC,BTC-PERPETUAL,True,1770047100000,1770047100000,1770047160000,14.75,45.25,open,1770047100000,14.75,78967.5,79038.0,78876.5,78940.5,25.90664244,2045950.0,True,1,78967.5,78967.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260202T154514Z.csv,1770047114750,2026-02-02T15:45:14.750072+00:00,ETH,ETH-PERPETUAL,True,1770047100000,1770047100000,1770047160000,14.75,45.25,open,1770047100000,14.75,2375.65,2377.75,2373.6,2374.1,35.191564,83616.0,True,1,2375.65,2375.65,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260203T042935Z.csv,1770092975033,2026-02-03T04:29:35.033992+00:00,BTC,BTC-PERPETUAL,True,1770092940000,1770092940000,1770093000000,35.033,24.967,close,1770093000000,24.967,78412.5,78431.0,78412.5,78424.5,0.8746586,68590.0,True,1,78424.5,78424.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260203T042935Z.csv,1770092975033,2026-02-03T04:29:35.033992+00:00,ETH,ETH-PERPETUAL,True,1770092940000,1770092940000,1770093000000,35.033,24.967,close,1770093000000,24.967,2331.9,2331.9,2331.7,2331.7,1.146735,2674.0,True,1,2331.7,2331.7,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260203T093333Z.csv,1770111213160,2026-02-03T09:33:33.160431+00:00,BTC,BTC-PERPETUAL,True,1770111180000,1770111180000,1770111240000,33.16,26.84,close,1770111240000,26.84,78070.5,78101.5,78053.0,78064.5,12.82155243,1001030.0,True,1,78064.5,78064.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260203T093333Z.csv,1770111213160,2026-02-03T09:33:33.160431+00:00,ETH,ETH-PERPETUAL,True,1770111180000,1770111180000,1770111240000,33.16,26.84,close,1770111240000,26.84,2281.7,2282.25,2280.05,2280.8,9.99415,22796.0,True,1,2280.8,2280.8,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260203T155826Z.csv,1770134306114,2026-02-03T15:58:26.114141+00:00,BTC,BTC-PERPETUAL,True,1770134280000,1770134280000,1770134340000,26.114,33.886,open,1770134280000,26.114,78050.5,78134.0,78050.5,78074.5,7.41964537,579400.0,True,1,78050.5,78050.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260203T155826Z.csv,1770134306114,2026-02-03T15:58:26.114141+00:00,ETH,ETH-PERPETUAL,True,1770134280000,1770134280000,1770134340000,26.114,33.886,open,1770134280000,26.114,2304.1,2306.0,2302.3,2303.25,42.466597,97867.0,True,1,2304.1,2304.1,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260203T213503Z.csv,1770154503434,2026-02-03T21:35:03.434827+00:00,BTC,BTC-PERPETUAL,True,1770154500000,1770154500000,1770154560000,3.434,56.566,open,1770154500000,3.434,76489.5,76504.5,76391.0,76391.0,0.55193076,42200.0,True,1,76489.5,76489.5,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260203T213503Z.csv,1770154503434,2026-02-03T21:35:03.434827+00:00,ETH,ETH-PERPETUAL,True,1770154500000,1770154500000,1770154560000,3.434,56.566,open,1770154500000,3.434,2299.1,2301.15,2294.55,2294.55,25.08706,57646.0,True,1,2299.1,2299.1,,,tradingview_chart_open_close_nearest
deribit_options_snapshot_20260204T042403Z.csv,1770179043263,2026-02-04T04:24:03.263823+00:00,BTC,BTC-PERPETUAL,True,1770179040000,1770179040000,1770179100000,3.263,56.737,open,1770179040000,3.263,76594.0,76594.0,76508.0,76508.0,2.34311294,179320.0,True,1,76594.0,76594.0,,,tradingview_chart_open_close_nearest
